raw_value,host,active,phishing_score,phishing_indicators,verified_phishing,content_hash,final_url,dns_resolved,http_active,http_status,ip_addresses,ssl_valid,filename,check_timestamp
hdfc.biz,hdfc.biz,True,0,,False,,,True,False,,"185.230.63.186,185.230.63.171,185.230.63.107",False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
hdfcbank3180.zendesk.com,hdfcbank3180.zendesk.com,True,0,,False,,,True,False,,"216.198.53.2,216.198.54.2",False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
https://cardgage.com/go/pixelplay,cardgage.com,True,0,,False,c4773f84a42ab07f,https://cardgage.com,True,True,200.0,"172.67.139.165,104.21.33.15",True,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
hdfc-56319.zendesk.com,hdfc-56319.zendesk.com,True,0,,False,,,True,False,,"216.198.54.2,216.198.53.2",False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
https://hdfcltdhelp.zendesk.com,hdfcltdhelp.zendesk.com,True,0,,False,,,True,False,,"216.198.53.2,216.198.54.2",False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
hdfcba.zendesk.com,hdfcba.zendesk.com,True,0,,False,,,True,False,,"216.198.54.2,216.198.53.2",False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
https://mycardupgrades.com/,mycardupgrades.com,True,5,SUSPICIOUS_KEYWORDS:suspended,False,abb5a4982e9c55f0,https://mycardupgrades.com/cgi-sys/suspendedpage.cgi,True,True,200.0,148.72.59.107,True,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
hdfc-76212.zendesk.com,hdfc-76212.zendesk.com,True,0,,False,,,True,False,,"216.198.53.2,216.198.54.2",False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
hdfcbank-27065.zendesk.com,hdfcbank-27065.zendesk.com,True,0,,False,,,True,False,,"216.198.54.2,216.198.53.2",False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
https://sites.google.com/view/hdfc-bank-credit-card/home,sites.google.com,True,65,"EXCESSIVE_SUBDOMAINS|SUSPICIOUS_KEYWORDS:login,signin,account|LONG_URL|FORMS_FOUND:2|PASSWORD_INPUT_FOUND",True,53cd6f8ee533f465,https://accounts.google.com/v3/signin/identifier?continue=https://sites.google.com/&dsh=S119371654:1759591309464766&followup=https://sites.google.com/&ifkv=AfYwgwXXj3ic3J1QqXRzoc0C_ha8DC6dP1E-ZGNPtDgUEhbetnXqNw3lG_qPiG2eEHnASMMnu7SmTQ&osid=1&passive=1209600&service=wise&flowName=WebLiteSignIn&flowEntry=ServiceLogin,True,True,200.0,142.251.42.46,True,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
https://mail.myhelpcards.in,mail.myhelpcards.in,False,0,,False,,,False,False,,,False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
https://eventh-demo.upgrade2linux.com/,eventh-demo.upgrade2linux.com,True,0,,False,,,True,False,,74.48.7.70,False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
https://www.myhelpcards.in,myhelpcards.in,False,0,,False,,,False,False,,,False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
cppsupport.help,cppsupport.help,True,0,,False,,,True,False,,34.227.76.28,False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
https://13.126.51.54,13.126.51.54,True,0,,False,,,True,False,,13.126.51.54,False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
https://182.79.233.118,182.79.233.118,True,0,,False,,,True,False,,182.79.233.118,False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
hdfcc.cfd/in,hdfcc.cfd,True,0,,False,,,True,False,,43.153.53.38,False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
cpp-support.help,cpp-support.help,True,0,,False,,,True,False,,13.220.207.84,False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
https://twdsa.bizinfotools.com/,twdsa.bizinfotools.com,True,0,,False,,,True,False,,136.243.59.166,False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
https://38.165.19.200,38.165.19.200,True,0,,False,,,True,False,,38.165.19.200,False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
https://15.206.192.241,15.206.192.241,True,0,,False,,,True,False,,15.206.192.241,False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
hdfc-cpp.site,hdfc-cpp.site,True,0,,False,,,True,False,,13.220.188.132,False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
bizinfotools.com/,bizinfotools.com,True,0,,False,,,True,False,,5.9.156.246,False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
hdfc-cpp.life,hdfc-cpp.life,True,0,,False,,,True,False,,3.83.203.83,False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
https://13.127.91.63,13.127.91.63,True,0,,False,,,True,False,,13.127.91.63,False,Mock_Data_12_09_2025.xlsx,2025-10-04T20:52:25.916854
ww38.feda.bobibank.com,ww38.feda.bobibank.com,True,0,,False,,,True,False,,"13.248.148.254,76.223.26.96",False,Mock_Data_14_08_2025.xlsx,2025-10-04T20:52:27.495289
"
Airtelcareer.in
",airtelcareer.in,False,0,,False,,,False,False,,,False,Mock_Data_19_08_2025.xlsx,2025-10-04T20:52:43.077205
airtel-topup.in ,airtel-topup.in,False,0,,False,,,False,False,,,False,Mock_Data_19_08_2025.xlsx,2025-10-04T20:52:43.077205
"
airtelconnect.in
",airtelconnect.in,False,0,,False,,,False,False,,,False,Mock_Data_19_08_2025.xlsx,2025-10-04T20:52:43.077205
hdfcsecpr.net ,hdfcsecpr.net,False,0,,False,,,False,False,,,False,Mock_Data_19_08_2025.xlsx,2025-10-04T20:52:43.077205
hdfcbank.stream ,hdfcbank.stream,False,0,,False,,,False,False,,,False,Mock_Data_19_08_2025.xlsx,2025-10-04T20:52:43.077205
hdfcbank.men ,hdfcbank.men,False,0,,False,,,False,False,,,False,Mock_Data_19_08_2025.xlsx,2025-10-04T20:52:43.077205
iocl.ind.in ,iocl.ind.in,False,0,,False,,,False,False,,,False,Mock_Data_19_08_2025.xlsx,2025-10-04T20:52:43.077205
airtelmusic.in ,airtelmusic.in,True,0,,False,,,True,False,,"15.197.148.33,3.33.130.190",False,Mock_Data_19_08_2025.xlsx,2025-10-04T20:52:43.077205
airtel-merchants.co.in ,airtel-merchants.co.in,False,0,,False,,,False,False,,,False,Mock_Data_19_08_2025.xlsx,2025-10-04T20:52:43.077205
dccrsorgigov.xyz ,dccrsorgigov.xyz,True,5,SUSPICIOUS_KEYWORDS:suspended,False,18299cc6ccd32d7d,https://dccrsorgigov.xyz/cgi-sys/suspendedpage.cgi,True,True,200.0,116.202.221.212,True,Mock_Data_19_08_2025.xlsx,2025-10-04T20:52:43.077205
airtel-in.click ,airtel-in.click,True,0,,False,b7759166a0f1807b,https://airtel-in.click,True,True,200.0,"172.67.215.43,104.21.53.164",True,Mock_Data_19_08_2025.xlsx,2025-10-04T20:52:43.077205
crsorgii.xyz ,crsorgii.xyz,True,0,,False,,https://crsorgii.xyz,True,True,200.0,"104.21.27.80,172.67.141.213",True,Mock_Data_19_08_2025.xlsx,2025-10-04T20:52:43.077205
campicicin.pro ,campicicin.pro,True,0,,False,,,True,False,,"172.67.175.108,104.21.17.94",False,Mock_Data_19_08_2025.xlsx,2025-10-04T20:52:43.077205
hdfcghj.top ,hdfcghj.top,True,15,INVALID_SSL,False,c84297a51b054511,http://hdfcghj.top,True,True,200.0,149.30.242.174,False,Mock_Data_19_08_2025.xlsx,2025-10-04T20:52:43.077205
icicira.top ,icicira.top,True,0,,False,,,True,False,,"104.21.39.196,172.67.171.85",False,Mock_Data_19_08_2025.xlsx,2025-10-04T20:52:43.077205
sbi-group.net ,sbi-group.net,True,0,,False,,,True,False,,"15.197.148.33,3.33.130.190",False,Mock_Data_21_08_2025.xlsx,2025-10-04T20:52:49.557054
bankofbaroda.co ,bankofbaroda.co,True,0,,False,,,True,False,,"15.197.148.33,3.33.130.190",False,Mock_Data_21_08_2025.xlsx,2025-10-04T20:52:49.557054
eqidsbi.icu ,eqidsbi.icu,True,0,,False,,,True,False,,"104.21.12.7,172.67.151.1",False,Mock_Data_21_08_2025.xlsx,2025-10-04T20:52:49.557054
bzhzsbi.icu ,bzhzsbi.icu,True,0,,False,,,True,False,,"172.67.143.168,104.21.39.74",False,Mock_Data_21_08_2025.xlsx,2025-10-04T20:52:49.557054
airtelcareers.in ,airtelcareers.in,True,0,,False,,,True,False,,"3.33.130.190,15.197.148.33",False,Mock_Data_22_08_2025.xlsx,2025-10-04T20:53:31.912828
airtel-wifi.in ,airtel-wifi.in,True,0,,False,03a4bc60828cba5c,https://airtel-wifi.in,True,True,200.0,"76.223.105.230,13.248.243.5",True,Mock_Data_22_08_2025.xlsx,2025-10-04T20:53:31.912828
airtelwifi.co.in ,airtelwifi.co.in,True,0,,False,7cf38c3b88b3613f,https://airtelwifi.co.in,True,True,200.0,"13.248.243.5,76.223.105.230",True,Mock_Data_22_08_2025.xlsx,2025-10-04T20:53:31.912828
airtelmh.in ,airtelmh.in,True,0,,False,74866954931cc2cd,https://airtelmh.in,True,True,200.0,"76.223.105.230,13.248.243.5",True,Mock_Data_22_08_2025.xlsx,2025-10-04T20:53:31.912828
bhartiairtel.ind.in ,bhartiairtel.ind.in,True,0,,False,,,True,False,,"3.33.130.190,15.197.148.33",False,Mock_Data_22_08_2025.xlsx,2025-10-04T20:53:31.912828
airtelxtreamfiber.in ,airtelxtreamfiber.in,True,0,,False,,,True,False,,103.38.50.137,False,Mock_Data_22_08_2025.xlsx,2025-10-04T20:53:31.912828
icicirewardsstore.in ,icicirewardsstore.in,False,0,,False,,,False,False,,,False,Mock_Data_25_08_2025.xlsx,2025-10-04T20:53:56.181677
myrewardhdfc.in ,myrewardhdfc.in,False,0,,False,,,False,False,,,False,Mock_Data_25_08_2025.xlsx,2025-10-04T20:53:56.181677
iciciloan.in ,iciciloan.in,False,0,,False,,,False,False,,,False,Mock_Data_25_08_2025.xlsx,2025-10-04T20:53:56.181677
icicicardprotection.in ,icicicardprotection.in,False,0,,False,,,False,False,,,False,Mock_Data_25_08_2025.xlsx,2025-10-04T20:53:56.181677
mycardsicici.in ,mycardsicici.in,False,0,,False,,,False,False,,,False,Mock_Data_25_08_2025.xlsx,2025-10-04T20:53:56.181677
banksofbarodaa.com ,banksofbarodaa.com,True,0,,False,,,True,False,,"15.197.148.33,3.33.130.190",False,Mock_Data_25_08_2025.xlsx,2025-10-04T20:53:56.181677
aegisbi.app ,aegisbi.app,True,0,,False,,,True,False,,162.255.119.42,False,Mock_Data_25_08_2025.xlsx,2025-10-04T20:53:56.181677
managemycardicici.in ,managemycardicici.in,False,0,,False,,,False,False,,,False,Mock_Data_28_08_2025.xlsx,2025-10-04T20:53:58.829413
creditcardservicehdfc.in ,creditcardservicehdfc.in,False,0,,False,,,False,False,,,False,Mock_Data_28_08_2025.xlsx,2025-10-04T20:53:58.829413
bhdfc11.top ,bhdfc11.top,False,0,,False,,,False,False,,,False,Mock_Data_28_08_2025.xlsx,2025-10-04T20:53:58.829413
nosbi.pro ,nosbi.pro,True,0,,False,,,True,False,,"172.67.139.63,104.21.62.206",False,Mock_Data_28_08_2025.xlsx,2025-10-04T20:53:58.829413
crsorgdc.in ,crsorgdc.in,False,0,,False,,,False,False,,,False,Mock_Data_29_08_2025.xlsx,2025-10-04T20:54:00.354625
helpdesksbi.in ,helpdesksbi.in,False,0,,False,,,False,False,,,False,Mock_Data_29_08_2025.xlsx,2025-10-04T20:54:00.354625
hr-sbi.co.in ,hr-sbi.co.in,False,0,,False,,,False,False,,,False,Mock_Data_29_08_2025.xlsx,2025-10-04T20:54:00.354625
fitsbi.in ,fitsbi.in,False,0,,False,,,False,False,,,False,Mock_Data_29_08_2025.xlsx,2025-10-04T20:54:00.354625
crsorgigoovi.in ,crsorgigoovi.in,False,0,,False,,,False,False,,,False,Mock_Data_29_08_2025.xlsx,2025-10-04T20:54:00.354625
sbihr.co.in ,sbihr.co.in,False,0,,False,,,False,False,,,False,Mock_Data_29_08_2025.xlsx,2025-10-04T20:54:00.354625
sbicardplan.in ,sbicardplan.in,False,0,,False,,,False,False,,,False,Mock_Data_29_08_2025.xlsx,2025-10-04T20:54:00.354625
hrsbi.co.in ,hrsbi.co.in,False,0,,False,,,False,False,,,False,Mock_Data_29_08_2025.xlsx,2025-10-04T20:54:00.354625
hrdsbi.co.in ,hrdsbi.co.in,False,0,,False,,,False,False,,,False,Mock_Data_29_08_2025.xlsx,2025-10-04T20:54:00.354625
sbi-hr.co.in ,sbi-hr.co.in,False,0,,False,,,False,False,,,False,Mock_Data_29_08_2025.xlsx,2025-10-04T20:54:00.354625
pruicici.co.in ,pruicici.co.in,True,0,,False,,,True,False,,"3.33.130.190,15.197.148.33",False,Mock_Data_29_08_2025.xlsx,2025-10-04T20:54:00.354625
bankofbaroada.com ,bankofbaroada.com,True,0,,False,,,True,False,,"3.33.130.190,15.197.148.33",False,Mock_Data_29_08_2025.xlsx,2025-10-04T20:54:00.354625
sbi.adminlogin.in,sbi.adminlogin.in,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
mudraloanfinance.online/,mudraloanfinance.online,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
jis-129.pages.dev/a1,jis-129.pages.dev,True,0,,False,,,True,False,,"172.66.47.198,172.66.44.58",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
collectrewards.pages.dev/,collectrewards.pages.dev,True,0,,False,,,True,False,,"172.66.46.243,172.66.45.13",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-beln.vercel.app/,sb-beln.vercel.app,True,0,,False,,,True,False,,"216.198.79.131,64.29.17.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
axkj.pages.dev/,axkj.pages.dev,True,0,,False,,,True,False,,"172.66.46.215,172.66.45.41",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
retailonlinesbisbi.vercel.app,retailonlinesbisbi.vercel.app,True,0,,False,,,True,False,,"64.29.17.131,216.198.79.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-p7fk.vercel.app/,sb-p7fk.vercel.app,True,0,,False,,,True,False,,"216.198.79.3,64.29.17.3",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-66oe.vercel.app/,sb-66oe.vercel.app,True,0,,False,,,True,False,,"216.198.79.195,64.29.17.195",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-p-23yp.vercel.app/,sb-p-23yp.vercel.app,True,0,,False,,,True,False,,"216.198.79.195,64.29.17.195",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
bdtrh.vercel.app,bdtrh.vercel.app,True,0,,False,,,True,False,,"64.29.17.195,216.198.79.195",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
klyj1tfy.vercel.app/,klyj1tfy.vercel.app,True,0,,False,,,True,False,,"216.198.79.195,64.29.17.195",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sbpfpro-zeta.vercel.app,sbpfpro-zeta.vercel.app,True,0,,False,,,True,False,,"216.198.79.131,64.29.17.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-q4n7.vercel.app/,sb-q4n7.vercel.app,True,0,,False,,,True,False,,"216.198.79.195,64.29.17.195",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
bluemetricsolutions.top/?_lp=1&_token=uuid_21lfqjvdr9q_21lfqjvdr9q66a7abdbbb3266.86704710&_token=uuid_21lfqjvdr9q_21lfqjvdr9q66a7abdbbb3266.86704710,bluemetricsolutions.top,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
hots.wmtreviewssales.com,hots.wmtreviewssales.com,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
petrolpumpvitrkdealerchayan.com,petrolpumpvitrkdealerchayan.com,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
qvt7dws8tw.pages.dev,qvt7dws8tw.pages.dev,True,0,,False,,,True,False,,"172.66.47.182,172.66.44.74",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
0d7c3e87-dd87-4b81-b978-3e86245c24bf-00-dw7jzme31kjl.sisko.replit.dev/yono/login.html,0d7c3e87-dd87-4b81-b978-3e86245c24bf-00-dw7jzme31kjl.sisko.replit.dev,True,0,,False,,,True,False,,34.100.254.222,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
iol3ax.cyou?id=250702094730,iol3ax.cyou,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
26a52502-c868-4d8e-ac2f-b0ea64abaf2a-00-27xss7mit6q1a.sisko.replit.dev/,26a52502-c868-4d8e-ac2f-b0ea64abaf2a-00-27xss7mit6q1a.sisko.replit.dev,True,0,,False,,,True,False,,34.100.254.222,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
4285556c-66a7-45a3-a905-7652c91bf325-00-3gyn9n9ro02ez.sisko.replit.dev,4285556c-66a7-45a3-a905-7652c91bf325-00-3gyn9n9ro02ez.sisko.replit.dev,True,0,,False,,,True,False,,34.100.254.222,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
011-two.vercel.app/,011-two.vercel.app,True,0,,False,,,True,False,,"216.198.79.67,64.29.17.67",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
clone-for-educational-purpose.vercel.app/,clone-for-educational-purpose.vercel.app,True,0,,False,,,True,False,,"64.29.17.131,216.198.79.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sbn-main-walp.vercel.app/,sbn-main-walp.vercel.app,True,0,,False,,,True,False,,"216.198.79.3,64.29.17.3",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
373d897a-eaa9-46a1-859d-8df24f8cdee4-00-21kjv19gwa86o.pike.replit.dev,373d897a-eaa9-46a1-859d-8df24f8cdee4-00-21kjv19gwa86o.pike.replit.dev,True,0,,False,,,True,False,,34.93.221.142,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
50a996f6-9a43-4da2-9c18-3df64f51dc66-00-3v3js32ara3td.pike.replit.dev/,50a996f6-9a43-4da2-9c18-3df64f51dc66-00-3v3js32ara3td.pike.replit.dev,True,0,,False,,,True,False,,34.93.221.142,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
01a-five.vercel.app/b2.html,01a-five.vercel.app,True,0,,False,,,True,False,,"64.29.17.131,216.198.79.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
onlinepayment.sbs,onlinepayment.sbs,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
www.indian-oils.com,indian-oils.com,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
iocl.com@indolj.cyou/?id=250622072724,indolj.cyou,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sbpfpr-neon.vercel.app/,sbpfpr-neon.vercel.app,True,0,,False,,,True,False,,"216.198.79.131,64.29.17.131",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
cgfy89dtfy.vercel.app/,cgfy89dtfy.vercel.app,True,0,,False,,,True,False,,"216.198.79.3,64.29.17.3",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-nxon.vercel.app/,sb-nxon.vercel.app,True,0,,False,,,True,False,,"216.198.79.3,64.29.17.3",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
customer-cares.site/sbi-credit-card,customer-cares.site,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
marketingmediawhite.pro/?_lp=1&_token=uuid_21lfqjveo5l_21lfqjveo5l66ab8f684c2593.48374737&tp_aff_sub=%7B%7Badset.name%7D%7D-%7B%7Badset.id%7D%7D&tp_aff_sub2=%7B%7Bcampaign.name%7D%7D-%7B%7Bcampaign.id%7D%7D&tp_aff_sub3=%7B%7Bad.name%7D%7D-%7B%7Bad.id%7D%7D&pixel=288815295073656&media=FB&_token=uuid_21lfqjveo5l_21lfqjveo5l66ab8f684c2593.48374737,marketingmediawhite.pro,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
wqhyk.vercel.app/,wqhyk.vercel.app,True,0,,False,,,True,False,,"216.198.79.67,64.29.17.67",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-zbjo.vercel.app/,sb-zbjo.vercel.app,True,0,,False,,,True,False,,"64.29.17.3,216.198.79.3",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
779fbf59-c116-475e-9fa8-8feae4f38333-00-nypqd7g26a7.sisko.replit.dev/,779fbf59-c116-475e-9fa8-8feae4f38333-00-nypqd7g26a7.sisko.replit.dev,True,0,,False,,,True,False,,34.100.254.222,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-zg4v.vercel.app,sb-zg4v.vercel.app,True,0,,False,,,True,False,,"64.29.17.195,216.198.79.195",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-murex-alpha.vercel.app,sb-murex-alpha.vercel.app,True,0,,False,,,True,False,,"64.29.17.195,216.198.79.195",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-8hfj.vercel.app,sb-8hfj.vercel.app,True,0,,False,,,True,False,,"64.29.17.67,216.198.79.67",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
zbc-58t.pages.dev,zbc-58t.pages.dev,True,0,,False,,,True,False,,"172.66.47.81,172.66.44.175",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
545646546464646464646464646.pages.dev/aa1,545646546464646464646464646.pages.dev,True,0,,False,,,True,False,,"172.66.44.204,172.66.47.52",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
iamankit19.github.io/SBI-Clone/,iamankit19.github.io,True,0,,False,,,True,False,,"185.199.108.153,185.199.111.153,185.199.110.153,185.199.109.153",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
efootball-ooss.github.io/Test/,efootball-ooss.github.io,True,0,,False,,,True,False,,"185.199.111.153,185.199.110.153,185.199.108.153,185.199.109.153",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
mam-unlawful-lemonchiffon-website.replit.app/,mam-unlawful-lemonchiffon-website.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
peppery-e.replit.app/,peppery-e.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sblk.replit.app/,sblk.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
s7tgqx4wd.pages.dev/s1,s7tgqx4wd.pages.dev,True,0,,False,36e5da6b43d9e0ab,https://s7tgqx4wd.pages.dev,True,True,200.0,"172.66.44.205,172.66.47.51",True,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
yonomyapp.com,yonomyapp.com,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-rduf.vercel.app,sb-rduf.vercel.app,True,0,,False,,,True,False,,"216.198.79.3,64.29.17.3",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-fdmz.vercel.app,sb-fdmz.vercel.app,True,0,,False,,,True,False,,"216.198.79.67,64.29.17.67",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sbzsaee.replit.app/,sbzsaee.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
ysupdateverfyall.wixsite.com/my-site-1,ysupdateverfyall.wixsite.com,True,0,,False,,,True,False,,34.144.206.118,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
srtjvhk.vercel.app,srtjvhk.vercel.app,True,0,,False,,,True,False,,"216.198.79.3,64.29.17.3",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sb-r2v8.vercel.app/,sb-r2v8.vercel.app,True,0,,False,,,True,False,,"64.29.17.67,216.198.79.67",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
08398f34-7924-403b-822d-d88939f70d88-00-3elv7abqdc5bx.sisko.replit.dev/,08398f34-7924-403b-822d-d88939f70d88-00-3elv7abqdc5bx.sisko.replit.dev,True,0,,False,,,True,False,,34.100.254.222,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
lzesa.replit.app,lzesa.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
http://sbi.loginprofile.in,sbi.loginprofile.in,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sbpfpr-e9lf.vercel.app/,sbpfpr-e9lf.vercel.app,True,0,,False,,,True,False,,"216.198.79.195,64.29.17.195",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
rsewe.replit.app/login.html,rsewe.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
sbn-main-igh3.vercel.app/,sbn-main-igh3.vercel.app,True,0,,False,,,True,False,,"64.29.17.3,216.198.79.3",False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
87a5f526-970a-4945-92c1-c9a1f1d6f28e-00-2y8umi17mu65w.sisko.replit.dev/,87a5f526-970a-4945-92c1-c9a1f1d6f28e-00-2y8umi17mu65w.sisko.replit.dev,True,0,,False,,,True,False,,34.100.254.222,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
blueorbitdigital.top/mQYLGQqV?tp_aff_sub=%7B%7Badset.name%7D%7D-%7B%7Badset.id%7D%7D&tp_aff_sub2=%7B%7Bcampaign.name%7D%7D-%7B%7Bcampaign.id%7D%7D&tp_aff_sub3=%7B%7Bad.name%7D%7D-%7B%7Bad.id%7D%7D&pixel=862256782419308&media=FB#registerForm,blueorbitdigital.top,False,0,,False,,,False,False,,,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
fodhj70.replit.app,fodhj70.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
14453rewardsbi7i.replit.app,14453rewardsbi7i.replit.app,True,0,,False,,,True,False,,34.117.33.233,False,Mock_Data_31_07_2025.xlsx,2025-10-04T20:54:45.918253
